player,evaluations,count_differential_evaluations
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,45544,12
0,192676,393
0,256537,1021
0,254210,1354
0,241914,2347
0,210150,2699
0,198224,3802
0,168824,4204
0,130864,6126
0,120808,22425
0,94282,19891
0,86847,23071
0,252751,185034
0,287509,53177
0,282862,60426
0,265165,110054
0,269744,94524
0,266489,225057
0,251454,162764
0,278981,93875
0,93,78
0,45544,12
0,243088,807
0,161675,734
0,202646,1358
0,106554,1220
0,206560,2425
0,198222,3832
0,150561,21701
0,235018,221490
0,239991,214189
0,227932,187732
0,230850,203367
0,211536,181076
0,228756,37375
0,243965,36826
0,250700,62911
0,235417,70558
0,216171,69738
0,277181,241154
0,277,20
0,45544,12
0,255446,829
0,253031,1155
0,243660,1775
0,241798,2307
0,210094,2753
0,164681,10024
0,156206,10238
0,136131,10259
0,110515,9341
0,86077,11326
0,75659,15959
0,71440,25668
0,69130,36209
0,248868,214166
0,244840,189871
0,254648,145810
0,278983,119783
0,153786,114141
0,23607,9974
0,151,45
0,45544,12
0,152511,363
0,260329,1050
0,262332,1321
0,241856,2249
0,210038,2431
0,198713,4198
0,169334,4253
0,129859,3903
0,99758,5966
0,89961,15146
0,85715,28132
0,67418,26535
0,80816,45182
0,241187,166248
0,266598,86365
0,249292,88213
0,246900,99368
0,245456,114553
0,248614,125883
0,2525,921
0,21,17
0,45544,12
0,185204,384
0,129791,430
0,201367,1358
0,241856,2240
0,210094,2587
0,198767,4359
0,169434,4778
0,129840,3567
0,99003,5182
0,89508,16090
0,78699,19707
0,66606,23857
0,52604,16458
0,54399,19151
0,42810,17933
0,47468,27489
0,123738,67048
0,262096,139949
0,255681,195306
0,242328,120110
0,131212,24086
0,227875,63236
0,8063,3586
0,970,387
0,0,0
0,45544,12
0,252143,818
0,252671,1128
0,249796,2119
0,215292,2533
0,210364,2957
0,195068,4067
0,171680,4592
0,125069,11066
0,118600,27288
0,97519,31064
0,245696,224589
0,247840,219721
0,245133,206828
0,249080,122609
0,282068,154396
0,269540,107973
0,247780,106231
0,253301,115602
0,250887,154305
0,244852,147301
0,260,48
0,45544,12
0,252022,827
0,244282,941
0,248730,1723
0,241856,2192
0,210038,2499
0,198712,4383
0,179853,22944
0,244618,234629
0,250647,235129
0,240870,226465
0,270732,179667
0,251235,225631
0,276065,176683
0,309164,243802
0,282931,118800
0,275879,259872
0,267318,256406
0,211528,205364
0,99142,94333
0,0,0
0,0,0
0,45544,12
0,273509,850
0,250650,999
0,255106,1737
0,241856,2192
0,195939,4869
0,208773,14057
0,161857,11188
0,136859,10995
0,109187,16405
0,90775,15423
0,77881,16849
0,78961,31938
0,98260,47491
0,272865,59569
0,267848,243134
0,260258,209763
0,260788,215803
0,231959,81000
0,204987,68664
0,227065,103265
0,124472,60248
0,0,0
0,0,0
0,45544,12
0,252978,828
0,262284,1079
0,264893,1653
0,241856,2256
0,210094,2514
0,198659,4058
0,169486,4802
0,142892,21708
0,264035,223762
0,257759,191214
0,255796,190138
0,245538,192031
0,255914,170474
0,259852,200907
0,116933,90803
0,289291,242726
0,269317,218892
0,252322,123609
0,214792,55241
0,77281,72268
0,0,0
0,0,0
0,0,0
0,0,0
0,45544,12
0,237601,792
0,241561,1001
0,246495,1527
0,241856,2240
0,210150,2742
0,198116,3668
0,141180,11083
0,155658,25176
0,107940,22406
0,99505,30801
0,263789,226675
0,253340,223966
0,250851,214694
0,246250,165535
0,251783,150328
0,261478,132299
0,253967,111603
0,251861,153305
0,251483,125651
0,127512,103746
0,39051,26597
0,0,0
0,0,0
0,45544,12
0,248837,771
0,239304,9763
0,238550,12142
0,251852,13655
0,260249,38083
0,211140,204960
0,214050,206148
0,271157,260262
0,263038,230713
0,261469,239467
0,256689,237126
0,267266,245581
0,259546,221097
0,273054,91706
0,269025,99035
0,264724,230653
0,248705,69774
0,231440,111793
0,64742,48600
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,45544,12
0,214351,597
0,179820,825
0,140096,953
0,242134,2501
0,210308,2830
0,172763,20222
0,168250,24046
0,156647,24618
0,125140,24108
0,92481,18376
0,79083,22734
0,96253,58140
0,252053,200655
0,259128,203416
0,252280,188801
0,253723,75056
0,258172,221485
0,258201,221120
0,173,49
0,45544,12
0,269995,846
0,228568,994
0,241131,2003
0,242136,2673
0,210364,2981
0,165885,11605
0,163778,15881
0,123560,12293
0,108034,13353
0,91344,27548
0,107704,43059
0,79866,34930
0,57507,21769
0,83579,55478
0,262476,180279
0,276994,91741
0,269602,90221
0,270230,218945
0,252576,195158
0,3956,3050
0,146,146
0,45544,12
0,250384,817
0,266284,1077
0,244339,5642
0,251111,12018
0,219033,11992
0,189304,11995
0,178009,13906
0,162438,28441
0,272459,240815
0,114557,85323
0,209331,160514
0,172495,156238
0,193187,175409
0,293218,270538
0,261171,224323
0,264197,172879
0,236904,118495
0,354,68
0,45544,12
0,252754,773
0,258207,1011
0,256204,1641
0,241856,2421
0,196861,2695
0,164192,9825
0,175246,15467
0,133745,27939
0,120313,32622
0,119050,41320
0,90401,31050
0,73211,30564
0,57643,25896
0,253651,217811
0,225180,182960
0,256653,188637
0,260759,80270
0,255545,104445
0,255502,112050
0,136090,100395
0,27,27
0,45544,12
0,254229,773
0,255848,1152
0,252533,1809
0,241856,2456
0,210038,2610
0,198821,4566
0,168447,4272
0,127882,3407
0,98837,9010
0,92896,20354
0,73116,21423
0,73327,25383
0,65099,28139
0,51946,27120
0,252043,210898
0,257690,69594
0,235931,85303
0,228418,177633
0,228283,167667
0,126206,91044
0,223421,79726
0,0,0
0,0,0
0,45544,12
0,280220,883
0,268460,1208
0,272526,1879
0,241798,2283
0,210094,2718
0,200989,3862
0,153660,3773
0,143440,4448
0,109329,19643
0,93549,19465
0,85098,26379
0,80857,34703
0,74951,38642
0,77232,42177
0,64936,41366
0,260527,194182
0,262265,95943
0,213678,149134
0,254836,197912
0,242982,172402
0,53,53
0,45544,12
0,249938,771
0,248513,1155
0,260458,1796
0,242134,2536
0,210308,2849
0,164939,10173
0,159845,10722
0,133452,9778
0,109573,8781
0,91903,18275
